order_item_id,freight_value,order_status,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,purchase_year,purchase_month,purchase_day,purchase_weekday,product_volume
1,19.32,2,14,37.0,212.0,2.0,450.0,25.0,9.0,19.0,2018,3,25,6,4275.0
1,17.63,2,71,55.0,1311.0,2.0,50.0,18.0,6.0,11.0,2017,9,13,2,1188.0
5,13.71,2,55,57.0,3571.0,1.0,600.0,17.0,17.0,60.0,2018,4,2,0,17340.0
1,5.37,2,33,51.0,3561.0,1.0,1600.0,30.0,15.0,30.0,2017,6,10,5,13500.0
1,13.19,2,33,35.0,1058.0,1.0,350.0,17.0,17.0,17.0,2018,3,29,3,4913.0
1,16.67,2,10,45.0,891.0,1.0,3050.0,28.0,33.0,45.0,2018,5,7,0,41580.0
1,15.7,2,33,45.0,407.0,2.0,925.0,52.0,21.0,33.0,2017,4,20,3,36036.0
1,9.41,2,12,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,2017,12,26,1,8151.0
2,18.98,2,41,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,2018,4,30,0,19800.0
1,15.32,2,17,58.0,415.0,6.0,900.0,32.0,24.0,11.0,2017,11,27,0,8448.0
1,37.74,2,67,33.0,523.0,3.0,584.0,16.0,11.0,13.0,2018,6,23,5,2288.0
1,15.37,2,73,26.0,330.0,1.0,8850.0,61.0,15.0,58.0,2018,5,31,3,53070.0
1,8.27,2,12,55.0,388.0,1.0,250.0,16.0,5.0,15.0,2018,1,10,2,1200.0
1,8.91,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2018,3,15,3,3960.0
1,12.55,2,12,60.0,2894.0,1.0,200.0,17.0,11.0,15.0,2017,12,8,4,2805.0
1,25.63,2,71,55.0,1350.0,3.0,300.0,16.0,22.0,11.0,2017,11,24,4,3872.0
1,21.22,2,12,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,2018,7,28,5,2992.0
1,14.1,2,33,45.0,211.0,1.0,150.0,16.0,16.0,11.0,2017,12,28,3,2816.0
1,18.23,2,33,56.0,1062.0,4.0,150.0,17.0,7.0,12.0,2018,4,14,5,1428.0
1,23.44,2,27,47.0,1801.0,6.0,1550.0,20.0,50.0,20.0,2017,11,5,6,20000.0
1,14.1,2,49,43.0,902.0,1.0,250.0,22.0,2.0,15.0,2017,11,1,2,660.0
2,15.1,2,31,46.0,2285.0,1.0,150.0,30.0,10.0,20.0,2018,1,5,4,6000.0
1,26.71,2,13,47.0,453.0,1.0,1100.0,43.0,6.0,30.0,2017,2,18,5,7740.0
2,25.04,2,33,59.0,2312.0,1.0,12250.0,25.0,30.0,15.0,2018,7,3,1,11250.0
1,15.1,2,71,59.0,818.0,6.0,350.0,17.0,4.0,12.0,2017,11,24,4,816.0
1,12.98,2,45,63.0,959.0,2.0,225.0,16.0,23.0,19.0,2018,6,22,4,6992.0
1,79.55,2,51,57.0,674.0,1.0,22350.0,32.0,74.0,53.0,2017,3,29,2,125504.0
1,15.14,2,34,54.0,588.0,8.0,300.0,22.0,14.0,22.0,2017,2,12,6,6776.0
1,98.02,2,14,38.0,694.0,1.0,7800.0,33.0,44.0,33.0,2017,11,24,4,47916.0
1,13.44,2,55,59.0,205.0,1.0,950.0,31.0,11.0,26.0,2017,11,20,0,8866.0
1,15.1,2,31,52.0,240.0,1.0,1050.0,22.0,9.0,12.0,2017,10,14,5,2376.0
1,16.11,2,14,58.0,207.0,1.0,500.0,50.0,11.0,40.0,2017,10,29,6,22000.0
1,16.01,2,12,59.0,1153.0,4.0,200.0,18.0,3.0,20.0,2018,6,12,1,1080.0
1,18.16,2,27,54.0,811.0,2.0,1500.0,40.0,30.0,20.0,2017,5,18,3,24000.0
1,21.6,2,13,35.0,594.0,2.0,2900.0,54.0,41.0,25.0,2017,7,23,6,55350.0
1,30.12,2,24,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,2018,1,13,5,70875.0
1,20.91,2,46,55.0,541.0,3.0,2750.0,103.0,12.0,17.0,2017,11,12,6,21012.0
3,39.94,2,13,40.0,618.0,4.0,300.0,16.0,7.0,11.0,2017,2,13,0,1232.0
1,18.45,2,45,32.0,321.0,1.0,207.0,17.0,12.0,13.0,2018,3,20,1,2652.0
1,43.2,2,41,38.0,499.0,1.0,7400.0,43.0,14.0,33.0,2017,11,11,5,19866.0
1,9.09,2,34,30.0,275.0,5.0,500.0,30.0,20.0,20.0,2018,1,12,4,12000.0
1,14.52,4,0,52.0,603.0,1.0,200.0,17.0,5.0,14.0,2017,5,5,4,1190.0
1,32.22,2,22,28.0,271.0,2.0,5600.0,46.0,15.0,39.0,2017,11,27,0,26910.0
1,23.78,2,58,32.0,327.0,2.0,6200.0,55.0,14.0,47.0,2017,12,2,5,36190.0
1,16.32,2,17,58.0,415.0,6.0,900.0,32.0,24.0,11.0,2017,11,24,4,8448.0
1,21.02,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2018,5,16,2,20000.0
1,11.85,2,21,49.0,100.0,4.0,150.0,16.0,12.0,12.0,2017,11,30,3,2304.0
1,7.78,2,12,48.0,575.0,1.0,100.0,20.0,15.0,15.0,2017,7,14,4,4500.0
1,25.94,2,31,32.0,268.0,1.0,7900.0,60.0,10.0,60.0,2017,3,14,1,36000.0
1,9.27,2,73,56.0,1245.0,5.0,350.0,22.0,8.0,19.0,2017,10,14,5,3344.0
1,14.52,2,32,44.0,196.0,2.0,150.0,16.0,12.0,16.0,2017,4,6,3,3072.0
2,13.48,2,12,33.0,577.0,1.0,929.0,24.0,16.0,20.0,2018,5,21,0,7680.0
1,7.78,2,13,44.0,952.0,3.0,200.0,20.0,25.0,25.0,2017,12,27,2,12500.0
1,14.51,2,14,47.0,365.0,1.0,2750.0,45.0,8.0,39.0,2017,7,12,2,14040.0
1,12.69,2,55,59.0,473.0,1.0,600.0,30.0,3.0,20.0,2017,9,10,6,1800.0
1,9.69,2,13,36.0,651.0,2.0,704.0,25.0,22.0,23.0,2017,3,23,3,12650.0
3,3.21,2,41,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,2018,5,1,1,19800.0
1,3.77,2,63,51.0,315.0,1.0,350.0,18.0,13.0,18.0,2017,9,11,0,4212.0
1,11.85,2,71,49.0,394.0,2.0,150.0,19.0,4.0,20.0,2017,5,21,6,1520.0
1,14.57,2,63,45.0,1003.0,2.0,400.0,18.0,11.0,11.0,2017,3,21,1,2178.0
2,19.19,2,12,44.0,274.0,2.0,250.0,22.0,12.0,17.0,2018,6,28,3,4488.0
1,8.75,2,0,52.0,603.0,1.0,1000.0,20.0,15.0,20.0,2017,7,17,0,6000.0
5,7.48,2,60,47.0,2204.0,3.0,200.0,16.0,10.0,11.0,2018,7,26,3,1760.0
1,14.52,2,0,52.0,603.0,1.0,200.0,16.0,13.0,14.0,2017,4,29,5,2912.0
1,98.02,2,13,59.0,65.0,1.0,300.0,25.0,25.0,25.0,2017,9,15,4,15625.0
1,16.08,2,67,56.0,817.0,1.0,50.0,16.0,8.0,16.0,2018,7,22,6,2048.0
1,13.97,2,22,48.0,710.0,1.0,433.0,22.0,22.0,17.0,2018,7,24,1,8228.0
1,9.34,2,14,58.0,96.0,1.0,603.0,28.0,7.0,25.0,2018,2,10,5,4900.0
1,9.33,2,12,22.0,1263.0,1.0,1267.0,20.0,19.0,14.0,2017,9,30,5,5320.0
1,12.34,2,60,52.0,431.0,1.0,1900.0,49.0,12.0,36.0,2018,1,29,0,21168.0
1,9.44,2,63,60.0,441.0,1.0,500.0,23.0,8.0,15.0,2018,5,9,2,2760.0
1,12.97,2,14,39.0,169.0,2.0,300.0,25.0,8.0,19.0,2018,8,19,6,3800.0
1,17.6,2,55,54.0,439.0,2.0,1300.0,30.0,25.0,25.0,2018,2,10,5,18750.0
1,12.33,2,63,33.0,340.0,1.0,563.0,20.0,12.0,14.0,2017,12,20,2,3360.0
1,14.17,2,55,59.0,721.0,6.0,500.0,16.0,8.0,11.0,2018,1,3,2,1408.0
1,34.34,2,62,56.0,3542.0,1.0,12650.0,52.0,26.0,52.0,2018,5,3,3,70304.0
1,13.77,2,60,58.0,264.0,6.0,2200.0,30.0,60.0,19.0,2017,4,27,3,34200.0
1,19.94,2,12,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,2018,5,27,6,2992.0
1,18.73,2,33,60.0,1416.0,1.0,200.0,18.0,18.0,18.0,2018,6,18,0,5832.0
3,8.02,2,12,42.0,605.0,3.0,100.0,18.0,16.0,16.0,2018,7,23,0,4608.0
1,15.63,2,55,63.0,678.0,2.0,600.0,38.0,2.0,20.0,2017,4,19,2,1520.0
1,155.33,2,51,57.0,674.0,1.0,22350.0,32.0,74.0,53.0,2017,8,4,4,125504.0
1,12.48,2,73,32.0,909.0,5.0,400.0,17.0,10.0,17.0,2017,6,26,0,2890.0
1,7.92,2,45,32.0,321.0,1.0,207.0,17.0,12.0,13.0,2018,3,12,0,2652.0
1,19.18,2,67,31.0,528.0,3.0,500.0,23.0,15.0,19.0,2017,5,18,3,6555.0
1,21.37,2,55,38.0,672.0,3.0,2850.0,104.0,9.0,20.0,2017,11,10,4,18720.0
1,11.98,2,33,57.0,1949.0,1.0,350.0,21.0,26.0,21.0,2017,12,9,5,11466.0
1,19.43,2,13,44.0,232.0,3.0,547.0,22.0,13.0,21.0,2018,5,8,1,6006.0
1,13.11,2,73,28.0,304.0,1.0,2100.0,50.0,11.0,50.0,2018,1,17,2,27500.0
5,19.19,2,12,44.0,274.0,2.0,250.0,22.0,12.0,17.0,2018,6,28,3,4488.0
1,15.1,2,46,37.0,148.0,1.0,400.0,20.0,7.0,20.0,2018,3,1,3,2800.0
1,15.27,2,9,55.0,913.0,6.0,500.0,16.0,9.0,31.0,2017,9,15,4,4464.0
1,7.78,2,67,58.0,600.0,3.0,250.0,16.0,2.0,11.0,2018,1,1,0,352.0
2,15.18,2,14,57.0,324.0,1.0,1800.0,42.0,8.0,32.0,2018,6,28,3,10752.0
1,19.62,2,67,47.0,547.0,1.0,269.0,17.0,11.0,13.0,2018,4,22,6,2431.0
1,19.55,2,12,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,2017,11,7,1,2992.0
1,26.93,2,14,53.0,396.0,1.0,550.0,16.0,10.0,16.0,2018,2,18,6,2560.0
1,14.42,2,45,56.0,580.0,4.0,1600.0,20.0,15.0,20.0,2017,5,16,1,6000.0
1,15.7,2,45,54.0,3675.0,4.0,350.0,17.0,7.0,13.0,2018,2,6,1,1547.0
1,56.88,2,67,36.0,343.0,10.0,750.0,30.0,30.0,30.0,2018,3,10,5,27000.0
1,16.16,2,11,48.0,859.0,3.0,175.0,23.0,21.0,21.0,2017,12,22,4,10143.0
1,17.06,2,21,43.0,1236.0,1.0,400.0,17.0,7.0,16.0,2017,3,1,2,1904.0
1,39.22,2,55,58.0,1198.0,1.0,7600.0,52.0,15.0,52.0,2018,3,8,3,40560.0
1,11.15,2,71,54.0,880.0,2.0,250.0,16.0,12.0,14.0,2018,3,21,2,2688.0
1,27.05,2,64,47.0,725.0,6.0,14150.0,45.0,20.0,35.0,2018,6,3,6,31500.0
1,8.72,2,60,46.0,708.0,3.0,317.0,22.0,14.0,22.0,2018,2,28,2,6776.0
1,11.39,2,9,57.0,1166.0,5.0,1750.0,30.0,30.0,30.0,2018,5,18,4,27000.0
1,52.76,2,64,55.0,1110.0,2.0,500.0,21.0,18.0,20.0,2018,4,27,4,7560.0
5,17.0,2,14,63.0,837.0,1.0,1400.0,43.0,5.0,30.0,2016,10,9,6,6450.0
1,28.48,2,21,38.0,268.0,1.0,425.0,17.0,8.0,15.0,2018,8,2,3,2040.0
1,18.65,2,73,60.0,446.0,5.0,11550.0,45.0,28.0,45.0,2018,6,6,2,56700.0
1,15.23,2,31,37.0,368.0,2.0,150.0,22.0,8.0,17.0,2018,5,16,2,2992.0
1,15.57,2,26,58.0,3530.0,4.0,300.0,16.0,11.0,11.0,2018,5,17,3,1936.0
1,21.78,2,55,57.0,272.0,1.0,2500.0,40.0,10.0,30.0,2018,4,6,4,12000.0
1,16.74,2,14,55.0,1714.0,1.0,6038.0,68.0,17.0,47.0,2018,1,5,4,54332.0
1,19.68,2,67,57.0,706.0,2.0,700.0,16.0,12.0,12.0,2017,11,14,1,2304.0
1,13.08,2,40,52.0,624.0,1.0,200.0,42.0,4.0,14.0,2018,7,29,6,2352.0
1,17.78,2,33,58.0,958.0,3.0,600.0,16.0,7.0,12.0,2018,2,27,1,1344.0
1,11.51,2,9,55.0,2310.0,1.0,1150.0,16.0,25.0,12.0,2018,8,9,3,4800.0
1,18.54,2,13,46.0,753.0,2.0,1582.0,31.0,31.0,35.0,2017,9,3,6,33635.0
1,0.0,2,67,42.0,236.0,1.0,342.0,18.0,13.0,15.0,2018,4,24,1,3510.0
1,7.46,2,12,37.0,3781.0,1.0,100.0,16.0,5.0,17.0,2018,8,23,3,1360.0
1,13.48,2,12,50.0,533.0,3.0,243.0,20.0,14.0,19.0,2018,7,25,2,5320.0
1,14.88,2,10,37.0,1556.0,1.0,700.0,20.0,20.0,30.0,2018,5,9,2,12000.0
2,248.54,2,12,57.0,430.0,1.0,30000.0,55.0,75.0,61.0,2017,5,11,3,251625.0
1,31.84,2,12,39.0,740.0,1.0,1307.0,23.0,26.0,20.0,2018,5,1,1,11960.0
1,188.55,2,14,55.0,282.0,2.0,22300.0,45.0,40.0,55.0,2018,6,24,6,99000.0
1,18.29,2,33,50.0,621.0,1.0,1400.0,21.0,16.0,16.0,2018,3,1,3,5376.0
1,15.23,2,9,57.0,1148.0,2.0,250.0,20.0,4.0,16.0,2018,6,19,1,1280.0
1,7.78,2,67,51.0,789.0,2.0,200.0,16.0,2.0,11.0,2017,11,13,0,352.0
1,38.39,2,9,40.0,1555.0,5.0,1900.0,30.0,28.0,30.0,2017,5,8,0,25200.0
1,18.75,2,55,57.0,272.0,1.0,2500.0,40.0,10.0,30.0,2018,6,30,5,12000.0
1,26.1,2,14,52.0,289.0,1.0,2800.0,35.0,9.0,34.0,2017,12,18,0,10710.0
2,21.32,2,67,33.0,932.0,1.0,396.0,18.0,11.0,14.0,2017,12,18,0,2772.0
1,15.17,2,33,52.0,801.0,5.0,418.0,18.0,7.0,13.0,2017,10,22,6,1638.0
1,27.79,2,11,27.0,467.0,1.0,1925.0,30.0,29.0,20.0,2018,7,20,4,17400.0
1,17.63,2,14,63.0,434.0,8.0,100.0,16.0,10.0,16.0,2017,11,24,4,2560.0
4,7.48,2,60,47.0,2204.0,3.0,200.0,16.0,10.0,11.0,2018,7,26,3,1760.0
1,22.06,2,31,52.0,390.0,1.0,150.0,20.0,13.0,18.0,2018,4,3,1,4680.0
1,19.41,2,0,52.0,603.0,1.0,1150.0,40.0,18.0,21.0,2018,5,28,0,15120.0
2,15.1,2,55,60.0,1969.0,2.0,400.0,69.0,11.0,11.0,2018,1,14,6,8349.0
1,37.04,2,71,55.0,419.0,3.0,150.0,17.0,8.0,14.0,2018,5,15,1,1904.0
1,20.68,2,44,49.0,1119.0,4.0,5417.0,46.0,52.0,19.0,2018,4,2,0,45448.0
1,9.54,2,60,26.0,70.0,1.0,1000.0,20.0,5.0,51.0,2017,10,31,1,5100.0
1,8.3,2,9,44.0,799.0,1.0,350.0,20.0,15.0,15.0,2018,6,20,2,4500.0
1,10.96,2,41,60.0,1251.0,2.0,800.0,30.0,10.0,30.0,2017,3,30,3,9000.0
1,25.15,2,56,54.0,1283.0,1.0,10475.0,52.0,51.0,17.0,2017,12,10,6,45084.0
1,9.06,2,0,52.0,603.0,1.0,1400.0,32.0,36.0,20.0,2018,3,30,4,23040.0
1,8.03,2,12,60.0,919.0,1.0,150.0,22.0,3.0,15.0,2018,7,24,1,990.0
1,27.19,2,73,42.0,786.0,4.0,2100.0,53.0,25.0,20.0,2018,7,31,1,26500.0
1,28.67,2,33,57.0,729.0,1.0,2550.0,29.0,27.0,29.0,2017,10,17,1,22707.0
1,102.69,2,17,53.0,646.0,1.0,3800.0,30.0,35.0,30.0,2018,6,11,0,31500.0
1,17.29,2,55,58.0,2110.0,3.0,1250.0,69.0,11.0,11.0,2018,2,16,4,8349.0
1,15.23,2,55,60.0,500.0,3.0,100.0,16.0,3.0,11.0,2018,3,6,1,528.0
1,15.87,2,12,60.0,919.0,1.0,200.0,22.0,3.0,15.0,2018,8,11,5,990.0
2,9.03,2,39,25.0,191.0,1.0,500.0,20.0,10.0,17.0,2017,9,28,3,3400.0
1,8.27,2,12,33.0,1622.0,1.0,125.0,18.0,15.0,17.0,2018,2,18,6,4590.0
1,8.88,2,27,49.0,296.0,1.0,450.0,36.0,6.0,26.0,2018,3,26,0,5616.0
2,12.34,2,31,60.0,1219.0,3.0,175.0,16.0,5.0,11.0,2017,11,1,2,880.0
1,13.93,2,63,40.0,669.0,1.0,460.0,18.0,13.0,13.0,2017,9,4,0,3042.0
2,8.5,2,14,60.0,828.0,2.0,350.0,50.0,5.0,70.0,2018,8,4,5,17500.0
1,27.51,2,14,57.0,729.0,1.0,1500.0,20.0,30.0,30.0,2018,6,10,6,18000.0
1,17.19,2,45,59.0,1226.0,1.0,800.0,33.0,12.0,11.0,2017,4,27,3,4356.0
1,15.44,2,67,59.0,566.0,2.0,250.0,16.0,2.0,20.0,2018,2,7,2,640.0
1,14.1,2,12,27.0,566.0,1.0,300.0,26.0,17.0,20.0,2017,12,1,4,8840.0
1,14.84,2,73,50.0,354.0,1.0,1800.0,30.0,20.0,30.0,2018,5,30,2,18000.0
1,17.63,2,67,55.0,167.0,3.0,200.0,16.0,2.0,11.0,2017,11,16,3,352.0
1,12.48,2,31,60.0,273.0,1.0,133.0,19.0,13.0,14.0,2017,7,23,6,3458.0
1,13.78,2,14,55.0,844.0,1.0,800.0,25.0,5.0,25.0,2018,3,10,5,3125.0
1,9.5,2,45,33.0,252.0,1.0,400.0,18.0,9.0,16.0,2018,1,28,6,2592.0
1,10.96,2,39,28.0,696.0,2.0,100.0,16.0,2.0,11.0,2017,4,20,3,352.0
1,19.6,2,14,53.0,128.0,2.0,950.0,50.0,5.0,50.0,2018,8,20,0,12500.0
1,17.21,2,12,51.0,625.0,1.0,900.0,25.0,12.0,38.0,2017,10,15,6,11400.0
1,19.49,2,45,34.0,1727.0,1.0,50.0,30.0,30.0,20.0,2018,8,11,5,18000.0
1,13.14,2,55,56.0,297.0,2.0,1050.0,100.0,5.0,11.0,2017,8,12,5,5500.0
1,75.84,2,32,55.0,1737.0,4.0,12950.0,40.0,30.0,40.0,2018,1,3,2,48000.0
1,47.75,2,22,55.0,216.0,6.0,11850.0,50.0,38.0,50.0,2018,7,14,5,95000.0
1,12.19,2,14,55.0,246.0,1.0,1050.0,38.0,10.0,38.0,2018,7,9,0,14440.0
1,7.6,2,34,59.0,93.0,7.0,250.0,16.0,2.0,11.0,2018,8,24,4,352.0
2,16.11,2,55,49.0,829.0,1.0,850.0,20.0,25.0,20.0,2017,10,24,1,10000.0
1,7.56,2,45,51.0,1177.0,3.0,840.0,20.0,11.0,19.0,2018,4,4,2,4180.0
1,23.71,2,14,56.0,1401.0,1.0,2000.0,28.0,10.0,26.0,2018,4,28,5,7280.0
1,12.79,2,45,51.0,448.0,1.0,180.0,16.0,9.0,16.0,2018,7,25,2,2304.0
1,9.0,2,73,60.0,959.0,4.0,800.0,29.0,19.0,21.0,2017,1,28,5,11571.0
4,15.11,2,55,49.0,868.0,1.0,1000.0,40.0,8.0,40.0,2017,6,13,1,12800.0
1,17.48,2,71,60.0,357.0,4.0,300.0,16.0,6.0,11.0,2017,3,31,4,1056.0
1,17.71,2,56,55.0,955.0,1.0,8267.0,52.0,52.0,17.0,2018,1,5,4,45968.0
1,21.45,2,13,56.0,1792.0,6.0,1100.0,20.0,40.0,13.0,2017,11,22,2,10400.0
1,16.79,2,31,58.0,116.0,1.0,150.0,20.0,12.0,16.0,2017,12,2,5,3840.0
1,12.79,2,14,54.0,427.0,1.0,450.0,16.0,10.0,16.0,2018,6,7,3,2560.0
1,37.96,2,12,59.0,492.0,2.0,200.0,22.0,10.0,18.0,2018,1,8,0,3960.0
1,14.1,2,63,44.0,343.0,1.0,75.0,16.0,11.0,11.0,2018,1,25,3,1936.0
2,16.18,2,55,59.0,197.0,8.0,1200.0,31.0,11.0,26.0,2017,7,4,1,8866.0
2,21.34,2,9,52.0,603.0,1.0,7625.0,61.0,14.0,61.0,2017,12,3,6,52094.0
1,12.75,2,55,51.0,831.0,1.0,1400.0,20.0,30.0,20.0,2018,3,24,5,12000.0
1,11.73,2,33,50.0,2164.0,5.0,3400.0,33.0,25.0,28.0,2018,1,14,6,23100.0
1,17.69,2,46,54.0,1205.0,3.0,600.0,16.0,16.0,16.0,2017,5,15,0,4096.0
1,20.46,2,32,31.0,3033.0,1.0,4450.0,48.0,34.0,33.0,2017,3,27,0,53856.0
1,19.58,2,14,35.0,509.0,2.0,950.0,35.0,6.0,45.0,2018,7,12,3,9450.0
1,34.55,2,55,55.0,414.0,1.0,7950.0,52.0,18.0,35.0,2018,8,20,0,32760.0
1,9.34,2,45,37.0,497.0,2.0,600.0,20.0,10.0,11.0,2017,11,11,5,2200.0
1,8.72,2,63,51.0,999.0,2.0,400.0,18.0,11.0,20.0,2017,11,24,4,3960.0
1,18.23,2,10,44.0,282.0,1.0,550.0,50.0,10.0,50.0,2018,5,8,1,25000.0
1,16.89,2,73,58.0,265.0,1.0,200.0,26.0,4.0,19.0,2017,11,11,5,1976.0
1,9.42,2,14,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,2017,7,22,5,37788.0
1,15.78,2,63,38.0,476.0,2.0,414.0,23.0,15.0,18.0,2017,3,22,2,6210.0
1,16.86,2,34,63.0,655.0,4.0,300.0,16.0,9.0,11.0,2017,5,19,4,1584.0
1,19.55,2,27,51.0,729.0,1.0,8150.0,45.0,24.0,39.0,2018,3,19,0,42120.0
1,16.6,2,34,30.0,219.0,1.0,1870.0,27.0,20.0,29.0,2018,5,21,0,15660.0
1,15.72,2,63,29.0,178.0,1.0,400.0,19.0,13.0,19.0,2018,5,8,1,4693.0
1,67.0,2,15,55.0,292.0,1.0,5550.0,45.0,15.0,35.0,2018,3,23,4,23625.0
1,18.1,2,12,39.0,1749.0,1.0,1350.0,27.0,9.0,18.0,2017,11,15,2,4374.0
1,31.7,2,12,31.0,490.0,3.0,2450.0,20.0,12.0,28.0,2018,5,3,3,6720.0
1,59.43,2,33,51.0,375.0,2.0,1650.0,20.0,40.0,30.0,2018,8,4,5,24000.0
2,18.0,2,14,54.0,662.0,1.0,550.0,22.0,4.0,28.0,2018,2,9,4,2464.0
1,18.23,2,0,52.0,603.0,1.0,350.0,16.0,18.0,16.0,2018,5,2,2,4608.0
1,20.63,2,27,51.0,330.0,1.0,1950.0,33.0,44.0,19.0,2017,8,8,1,27588.0
1,16.32,2,13,44.0,232.0,3.0,547.0,22.0,13.0,21.0,2018,5,20,6,6006.0
1,20.98,2,55,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,2018,1,6,5,15000.0
1,21.97,2,14,60.0,269.0,1.0,1700.0,34.0,7.0,32.0,2018,4,3,1,7616.0
2,27.72,2,9,56.0,568.0,4.0,1800.0,52.0,5.0,52.0,2018,7,16,0,13520.0
1,18.24,2,2,52.0,573.0,1.0,450.0,16.0,18.0,11.0,2018,7,13,4,3168.0
4,13.37,2,25,57.0,815.0,1.0,2200.0,16.0,16.0,16.0,2018,2,16,4,4096.0
1,8.51,2,14,46.0,162.0,3.0,3050.0,35.0,12.0,30.0,2017,9,26,1,12600.0
1,17.91,2,33,55.0,576.0,2.0,400.0,20.0,5.0,15.0,2017,8,21,0,1500.0
1,12.69,2,45,38.0,716.0,3.0,833.0,19.0,12.0,17.0,2018,1,20,5,3876.0
1,8.83,2,14,35.0,509.0,2.0,950.0,35.0,6.0,45.0,2018,5,16,2,9450.0
1,19.71,2,73,55.0,2901.0,1.0,2400.0,34.0,13.0,26.0,2017,10,14,5,11492.0
1,16.86,2,60,57.0,687.0,4.0,300.0,30.0,15.0,18.0,2018,1,3,2,8100.0
1,23.2,2,73,52.0,770.0,3.0,1417.0,36.0,13.0,37.0,2018,6,5,1,17316.0
1,15.1,2,32,63.0,587.0,3.0,300.0,21.0,11.0,17.0,2017,6,26,0,3927.0
1,47.96,2,60,56.0,945.0,10.0,1550.0,32.0,52.0,19.0,2018,7,25,2,31616.0
1,11.85,2,27,33.0,385.0,2.0,100.0,20.0,6.0,15.0,2017,9,11,0,1800.0
1,16.41,2,55,55.0,435.0,4.0,705.0,26.0,16.0,17.0,2018,3,26,0,7072.0
2,16.79,2,34,48.0,731.0,1.0,300.0,16.0,2.0,11.0,2017,7,13,3,352.0
1,18.23,2,31,54.0,1460.0,2.0,161.0,19.0,8.0,17.0,2018,4,30,0,2584.0
1,15.51,2,12,53.0,3826.0,2.0,350.0,20.0,20.0,20.0,2018,7,18,2,8000.0
1,7.78,2,67,54.0,691.0,2.0,200.0,16.0,2.0,11.0,2018,1,27,5,352.0
1,17.63,2,41,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,2018,2,23,4,19800.0
1,8.79,2,13,58.0,1089.0,1.0,2650.0,39.0,17.0,39.0,2017,6,6,1,25857.0
1,13.08,2,14,60.0,259.0,1.0,1600.0,30.0,5.0,30.0,2018,2,3,5,4500.0
1,26.92,2,67,33.0,523.0,3.0,584.0,16.0,11.0,13.0,2018,3,10,5,2288.0
1,58.85,2,56,33.0,1205.0,1.0,11700.0,36.0,54.0,35.0,2018,7,16,0,68040.0
2,12.79,2,12,35.0,752.0,1.0,100.0,18.0,18.0,18.0,2018,7,22,6,5832.0
1,11.54,2,33,49.0,493.0,5.0,1800.0,52.0,8.0,21.0,2018,8,15,2,8736.0
1,15.23,2,21,53.0,149.0,1.0,100.0,20.0,3.0,15.0,2018,8,16,3,900.0
1,60.47,2,9,50.0,829.0,2.0,14900.0,32.0,47.0,38.0,2017,5,26,4,57152.0
1,37.65,2,41,52.0,1834.0,1.0,3900.0,31.0,13.0,13.0,2018,6,26,1,5239.0
1,23.49,2,33,63.0,549.0,3.0,5200.0,45.0,25.0,30.0,2017,6,15,3,33750.0
2,45.29,2,73,59.0,987.0,1.0,10250.0,35.0,50.0,35.0,2017,6,27,1,61250.0
2,9.76,2,14,38.0,735.0,5.0,800.0,20.0,20.0,20.0,2018,3,8,3,8000.0
2,12.9,2,33,24.0,1071.0,1.0,1252.0,20.0,16.0,15.0,2017,3,16,3,4800.0
2,21.35,2,41,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,2018,4,3,1,19800.0
1,15.25,2,63,44.0,741.0,2.0,200.0,16.0,7.0,14.0,2018,7,22,6,1568.0
1,20.99,2,73,43.0,808.0,1.0,2850.0,30.0,30.0,30.0,2018,1,12,4,27000.0
1,17.02,2,73,51.0,948.0,2.0,1250.0,28.0,21.0,29.0,2018,8,20,0,17052.0
1,15.61,2,0,52.0,603.0,1.0,400.0,20.0,12.0,15.0,2018,2,20,1,3600.0
1,11.85,2,21,56.0,237.0,3.0,100.0,16.0,12.0,12.0,2017,11,27,0,2304.0
1,22.94,2,10,55.0,2325.0,3.0,1600.0,40.0,20.0,40.0,2018,6,13,2,32000.0
1,12.68,2,10,41.0,565.0,1.0,450.0,16.0,12.0,13.0,2017,8,30,2,2496.0
1,17.63,2,33,32.0,3831.0,1.0,150.0,16.0,16.0,11.0,2017,10,1,6,2816.0
1,16.33,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2017,3,27,0,20000.0
1,15.1,2,73,49.0,79.0,2.0,417.0,19.0,11.0,18.0,2017,6,24,5,3762.0
1,27.34,2,14,54.0,382.0,1.0,6600.0,40.0,25.0,25.0,2018,6,30,5,25000.0
